gx,gy,n_violations,n_days_active,road_class,poi_demand,severity,criticality,lat,lon,top_station,peak_hour,dominant_poi,name,CIS,CIS_rank
17262,2884,1,1,2.0,0.0,1.5,1.2,12.9792733,77.6796118,Banaswadi,6,none,Kaggadaspura Main Road,8.5,1430
17218,2871,1,1,2.0,0.0,1.5,1.2,12.9238959,77.4848068,Kengeri,13,none,Kengeri Main Road,8.5,1411
17250,2895,1,1,2.0,0.0,1.5,1.2,13.02827,77.627815,K.G. Halli,12,none,7th Main Road,8.5,1424
17228,2867,1,1,2.0,0.0,1.0,1.5,12.9048421,77.5299793,K.S. Layout,3,none,Dr Vishnuvardhan Main Road,8.5,1414
17267,2883,1,1,2.0,0.0,1.0,1.5,12.973591229083244,77.70322343265198,Mahadevapura,4,none,8th Main Road,8.5,1431
17255,2904,1,1,2.0,0.0,1.0,1.5,13.0714042,77.6514989,Hennuru,3,none,Hennur Main Road,8.5,1427
17268,2891,1,1,2.0,0.0,1.5,1.2,13.0102517,77.7064717,K.R. Pura,2,none,Basavanapura Main Road,8.5,1432
17258,2880,1,1,2.0,0.0,1.5,1.2,12.9615389,77.664986,Jeevanbheemanagar,5,none,6th Main Road,8.5,1428
17239,2864,1,1,2.0,0.0,1.5,1.2,12.8919538,77.5795207,J.P. Nagar,12,none,Om Shivashakti Nagar Main Road,8.5,1418
17247,2911,1,1,2.0,0.0,1.0,1.5,13.1033698,77.6154851,Yelahanka,10,none,Kogilu Main Road,8.5,1421
17248,2891,1,1,2.0,0.0,1.0,1.5,13.0137404,77.6168571,K.G. Halli,4,none,Vinoba Nagar Main Road,8.5,1422
17270,2895,1,1,2.0,0.0,1.0,1.5,13.0305764,77.7169953,K.R. Pura,7,none,Parvathi Nagar Main Road,8.5,1433
17275,2872,1,1,2.0,0.0,1.5,1.2,12.9257072,77.7375472,Whitefield,4,none,Varthur Main Road,8.5,1435
17253,2854,1,1,2.0,0.0,1.5,1.2,12.8433688,77.6386788,Electronic City,6,none,Battadasanapura Main Road,8.5,1425
17273,2887,1,1,2.0,0.0,1.0,1.5,12.9946326,77.7321518,Mahadevapura,6,none,1st Main Road,8.5,1434
17249,2862,1,1,2.0,0.0,1.5,1.2,12.8798135,77.6245689,Hulimavu,13,none,Begur Main Road,8.5,1423
17245,2867,1,1,2.0,0.0,1.5,1.2,12.905814,77.6043392,Mico Layout,5,none,BTP130 - GD Mara Junction,8.5,1420
17243,2895,1,1,2.0,0.0,1.0,1.5,13.0290805,77.5937914,R.T. Nagar,12,none,5th Main Road,8.5,1419
17254,2901,1,1,2.0,0.0,1.5,1.2,13.0550417,77.6467577,Hennuru,4,none,Hennur Main Road,8.5,1426
17219,2891,1,1,2.0,0.0,1.0,1.5,13.013665,77.4886483,Kamakshipalya,11,none,Thigalarapalya Main Road,8.5,1413
17218,2889,1,1,2.0,0.0,1.0,1.5,13.0008363,77.4819575,Kamakshipalya,12,none,1st Main Road,8.5,1412
17239,2915,2,2,2.0,0.0,1.25,1.2,13.1175348,77.5776869,Yelahanka,3,none,Doddaballapur Main Road,8.499059305802518,1436
17229,2885,8,7,1.0,0.0,1.625,1.2375,12.982744115354247,77.53082580348757,Kamakshipalya,11,none,G Narayana Kumar Road,8.376298092928526,1437
17266,2932,11,6,1.0,0.0,1.5,1.2272727272727273,13.195714463636364,77.69982166363637,Devanahalli Airport,3,none,Airport City Avenue,8.324357662388888,1438
17242,2866,7,5,1.0,0.0,1.7857142857142858,1.2,12.90108622857143,77.59345624285713,J.P. Nagar,3,none,Rose Garden Road,8.276597057885072,1439
17240,2912,2,2,1.75,0.0,1.25,1.35,13.1061292,77.5817003,Yelahanka,2,none,1st Cross Road,8.24905930580252,1440
17243,2871,2,2,1.75,0.0,1.5,1.2,12.920305299999999,77.5969863,Jayanagara,1,none,BTP128 - Gorappanapalya Junction,8.24905930580252,1441
17222,2902,3,1,1.5,0.0,1.6666666666666667,1.2,13.0605277,77.50244153333334,Chikkabanavara,11,none,6th Cross Road,8.24067948132349,1442
17263,2870,7,2,1.0,0.0,1.8571428571428572,1.2,12.9185476,77.68603451428571,HAL Old Airport,6,none,Bellandur Doddakannelli Road,8.233739915027929,1443
17235,2907,4,2,1.5,0.0,1.0,1.5,13.082774174999999,77.56034079999999,Yelahanka,11,none,10th Cross Road,8.154707793036707,1445
17217,2870,4,2,1.5,0.0,1.0,1.5,12.9150958,77.48076215,Kengeri,3,none,3rd Main Road,8.154707793036707,1444
17252,2896,12,6,1.25,0.0,1.1666666666666667,1.2,13.0329519,77.63740190833333,Hennuru,4,none,HDFC Bank,8.15067329427603,1446
17259,2880,15,2,1.0,0.0,1.4533333333333334,1.2,12.960353193333333,77.66607225333334,Jeevanbheemanagar,4,none,Suranjan Das Road,8.122038443970462,1447
17242,2871,2,1,1.75,0.0,1.5,1.2,12.92004275,77.5929509,Jayanagara,3,none,"BTP179 - 9th Block, 28th Main, Jayanagar",8.115725972469184,1448
17252,2883,9,5,1.0555555555555556,0.0,1.5,1.2333333333333334,12.977120655555556,77.63659433333333,Jeevanbheemanagar,11,none,Indiranagar Double Road,8.073165052137975,1449
17257,2884,9,3,1.0,0.0,1.5,1.2999999999999998,12.9810538,77.65708628888889,Banaswadi,6,none,Dr APJ Abdul Kalam Marg,8.028720607693527,1450
17257,2883,4,1,1.5,0.0,1.5,1.2,12.9744808,77.6565879,Jeevanbheemanagar,2,none,5th Cross Road,8.021374459703374,1452
17237,2867,4,1,1.5,0.0,1.5,1.2,12.9024829,77.5667779,K.S. Layout,12,none,1st Cross Road,8.021374459703374,1451
17258,2868,1,1,1.5,0.0,1.5,1.5,12.9099629,77.6641712,Bellandur,4,none,5th Cross Road,8.0,1462
17237,2874,1,1,1.5,0.0,1.5,1.5,12.9365483,77.5685775,Basavanagudi,11,none,10th Cross Road,8.0,1456
17219,2886,1,1,1.5,0.0,1.5,1.5,12.9912371,77.4875785,Kamakshipalya,7,none,2nd Cross Road,8.0,1453
17230,2888,1,1,1.5,0.0,1.5,1.5,12.9969317,77.5380433,Vijayanagara,10,none,"BTP206 - Shankara Mutt Circle, Vijayanagar",8.0,1454
17231,2876,1,1,1.5,0.0,1.5,1.5,12.9444383,77.543335,Byatarayanapura,14,none,5th Cross Road,8.0,1455
17243,2869,1,1,1.5,0.0,1.5,1.5,12.914015,77.5939724,J.P. Nagar,2,none,"BTP179 - 9th Block, 28th Main, Jayanagar",8.0,1457
17243,2892,1,1,1.5,0.0,1.5,1.5,13.018265,77.5961033,R.T. Nagar,4,none,13th Cross Road,8.0,1458
17245,2868,1,1,1.5,0.0,1.5,1.5,12.9072534,77.6026366,Mico Layout,11,none,BTP130 - GD Mara Junction,8.0,1459
17255,2890,1,1,1.5,0.0,1.5,1.5,13.0089383,77.6480467,Banaswadi,5,none,7th Cross Road,8.0,1461
17247,2879,1,1,1.5,0.0,1.5,1.5,12.9576515,77.6153766,Ashok Nagar,11,none,3rd Cross Road,8.0,1460
17268,2933,7,2,1.0,0.0,1.5,1.3857142857142857,13.19892717142857,77.7075132,Devanahalli Airport,10,none,Terminal 1 Arrivals Road,7.99564467693269,1463
17241,2897,11,5,1.0,0.0,1.2727272727272727,1.3363636363636362,13.037854554545454,77.58874417272727,Kodigehalli,2,none,Bellary Road,7.963751601782827,1464
17269,2890,2,1,1.5,0.0,1.25,1.5,13.0068307,77.71421785,K.R. Pura,3,none,4th Cross Road,7.865725972469184,1465
17230,2879,10,2,1.5,0.0,1.0,1.2,12.95840337,77.53652697999999,Vijayanagara,10,none,BTP017 - Attiguppe Circle,7.824320757386373,1466
17255,2857,6,5,1.0,0.0,1.25,1.5,12.859926833333333,77.64766271666666,Electronic City,6,none,Neeladri Road,7.730584781970951,1467
17253,2930,11,3,1.0,0.0,1.5,1.2,13.186884409090908,77.6406037,Chikkajala,7,none,Unnamed Road,7.697084935116161,1468
17221,2877,2,1,1.25,0.0,1.5,1.5,12.950402114865817,77.49654485171612,Jnanabharathi,11,none,4th Cross Road,7.615725972469186,1469
17258,2867,7,5,1.0,0.0,1.1428571428571428,1.5,12.903153485714286,77.66151134285714,Bellandur,6,none,Haralur Road,7.562311343599356,1470
17252,2892,4,3,1.375,0.0,1.375,1.275,13.016144875,77.6363436,Banaswadi,4,none,2nd C Cross Road,7.53804112637004,1471
17270,2884,4,1,1.0,0.0,1.5,1.5,12.981097425,77.717950025,Mahadevapura,7,none,Road Number 7th,7.521374459703374,1472
17236,2886,1,1,1.0,0.0,2.5,1.2,12.9914904,77.565152,Sheshadripuram,1,none,Unnamed area,7.500000000000001,1474
17250,2885,1,1,1.0,0.0,2.5,1.2,12.98259,77.625022,Halasur,2,none,Old Madras Road,7.500000000000001,1475
17228,2861,1,1,1.0,0.0,2.0,1.5,12.8762617,77.5292786,Thalagattapura,14,none,Vajarahalli Road,7.500000000000001,1473
17253,2896,1,1,1.0,0.0,2.5,1.2,13.034792,77.6388393,Hennuru,5,none,Unnamed area,7.500000000000001,1476
17237,2870,5,3,1.1,0.0,1.2,1.5,12.91620696,77.57053818,K.S. Layout,10,none,BTP157 - Kadirenahalli Cross,7.389738787126007,1477
17278,2899,2,1,1.0,0.0,1.75,1.5,13.0466629,77.7514561,K.R. Pura,10,none,MBT Road,7.365725972469186,1478
17231,2889,5,3,1.0,0.0,1.3,1.5,13.00223646,77.54255616,Rajajinagar,11,none,"BTP206 - Shankara Mutt Circle, Vijayanagar",7.289738787126007,1479
17264,2870,5,3,1.0,0.0,1.8,1.2,12.91740652,77.68876644,HAL Old Airport,6,none,Bellandur Doddakannelli Road,7.289738787126007,1480
17218,2878,3,1,1.3333333333333333,0.0,1.1666666666666667,1.5,12.9515265,77.48280630000001,Jnanabharathi,4,none,80 Feet Road,7.240679481323488,1481
17247,2878,7,4,1.1428571428571428,0.0,1.3571428571428572,1.2428571428571427,12.953414757142857,77.61208918571428,Ashok Nagar,0,none,Jumma Masjid Road,7.214692295980307,1482
17238,2902,3,3,1.0,0.0,1.5,1.5,13.062381,77.5736246,Kodigehalli,8,none,Kodigehalli Road,7.174012814656821,1484
17237,2904,3,3,1.0,0.0,1.5,1.5,13.070315633333331,77.5683616,Kodigehalli,4,none,Kodigehalli Road,7.174012814656821,1483
17263,2932,4,3,1.0,0.0,1.5,1.425,13.196444025,77.68663595,Devanahalli Airport,4,none,Airport City Avenue,7.163041126370041,1485
17263,2878,5,2,1.0,0.0,1.3,1.5,12.954952019999999,77.68617598,HAL Old Airport,2,none,HAL Airport Road,7.156405453792672,1486
17236,2865,8,1,1.5,0.0,1.0,1.2,12.8935967,77.5628,K.S. Layout,13,none,1st Cross Road,7.138798092928525,1487
17274,2870,8,2,1.0,0.0,1.5625,1.2,12.9190803,77.7363405375,Whitefield,5,none,Unnamed area,7.084631426261859,1488
17271,2886,7,4,1.0,0.0,1.4285714285714286,1.2857142857142858,12.991143857142857,77.72119914285715,Mahadevapura,11,none,Whitefield Road,7.0718351531231685,1489
17265,2871,3,2,1.0,0.0,1.5,1.5,12.922208033333334,77.69548523333334,Bellandur,4,none,Doddakannelli Road,7.040679481323489,1491
17250,2887,3,2,1.0,0.0,1.5,1.5,12.994291323126456,77.62838970581358,Pulikeshinagar(F.Town),1,none,Kallapalli Road,7.040679481323489,1490
17223,2887,3,2,1.0,0.0,2.0,1.2,12.992557499999998,77.5077103,Kamakshipalya,12,none,Pipeline Road,7.040679481323488,1492
17232,2902,6,4,1.1666666666666667,0.0,1.3333333333333333,1.25,13.059216016666667,77.54571101666666,Jalahalli,11,none,Hesarghatta Road,6.930584781970952,1493
17232,2880,4,4,1.25,0.0,1.125,1.425,12.962459599999999,77.54618195,Magadi Road,3,none,Pipeline Road,6.921374459703375,1494
17244,2899,4,1,1.0,0.0,1.375,1.5,13.045856425,77.60117732500001,Hebbala,12,none,Kempapura Road,6.896374459703375,1495
17238,2874,5,3,1.1,0.0,1.3,1.3800000000000001,12.936987287451164,77.57374426605263,Basavanagudi,4,none,"BTP110 - Bharathi Nursing Home, Basavanagudi",6.889738787126008,1496
17249,2889,20,4,1.0,0.0,1.0,1.2,13.001706375000001,77.622177115,Pulikeshinagar(F.Town),8,none,Cline Road,6.870323569096957,1497
17268,2890,2,1,1.0,0.0,2.15,1.2,13.0071205,77.70950575,K.R. Pura,12,none,Basavanapura Road,6.865725972469185,1498
17225,2871,5,2,1.0,0.0,1.3,1.46,12.92121094,77.5142522,Kengeri,4,none,Sri Sri Sri Tiruchi Mahaswamiji Road,6.823072120459339,1499
17251,2896,4,3,1.25,0.0,1.5,1.2,13.03260375,77.62969645,K.G. Halli,8,none,MBT Road,6.7880411263700395,1500
17278,2890,9,2,1.0,0.0,1.0,1.4666666666666666,13.005970622222222,77.75184798888888,Mahadevapura,5,none,Ayyappaswamy Temple Road,6.784276163249084,1501
17229,2872,2,2,1.5,0.0,1.5,1.2,12.92465915,77.53091710000001,Kengeri,1,none,1st Main Road,6.749059305802518,1502
17231,2873,2,2,1.5,0.0,1.5,1.2,12.9318201,77.54231085,Banashankari,9,none,BTP154 - Itmadu Junction,6.749059305802518,1503
17245,2864,2,2,1.5,0.0,1.5,1.2,12.89148335,77.60585019999999,Mico Layout,4,none,5th Cross Road,6.749059305802518,1504
17225,2870,4,3,1.0,0.0,1.25,1.525,12.91689125,77.51383215,Kengeri,4,none,Sri Sri Sri Tiruchi Mahaswamiji Road,6.7463744597033735,1505
17249,2879,8,1,1.0,0.0,1.0,1.5,12.9564107375,77.620990875,Ashok Nagar,3,none,Lower Agaram Road,6.638798092928525,1506
17236,2868,2,1,1.5,0.0,1.5,1.2,12.9085654,77.5650816,K.S. Layout,2,none,BTP157 - Kadirenahalli Cross,6.6157259724691855,1507
17261,2934,8,3,1.0,0.0,1.4375,1.2,13.203805575,77.6779025125,Devanahalli Airport,11,none,Unnamed Road,6.592964759595192,1508
17266,2933,7,3,1.0,0.0,1.5,1.2,13.199351185714287,77.69991198571428,Devanahalli Airport,9,none,Cargo Road,6.581358962646974,1509
17266,2884,7,5,1.0,0.0,1.4285714285714286,1.2,12.978391357142856,77.69746961428571,Mahadevapura,8,none,Ferns City Road,6.490882772170785,1510
17266,2931,5,4,1.0,0.0,1.5,1.26,13.19395662,77.69736068,Devanahalli Airport,2,none,Airport City Avenue,6.423072120459339,1511
17277,2884,3,1,1.3333333333333333,0.0,1.5,1.2,12.979264466666669,77.75076793333334,Whitefield,8,none,2nd Cross Road,6.407346147990153,1512
17256,2858,2,2,1.0,0.0,2.0,1.2,12.8653823,77.65639759999999,Electronic City,4,none,Hosur Road,6.249059305802519,1513
17267,2858,2,1,1.0,0.0,1.5,1.5,12.8622241,77.70555279999999,Electronic City,9,none,Gattahalli Road,6.115725972469186,1518
17253,2907,2,1,1.0,0.0,1.5,1.5,13.083463349999999,77.63864585,Hennuru,8,none,Munninarasimha Road,6.115725972469186,1516
17222,2882,2,1,1.0,0.0,1.5,1.5,12.9696124,77.4990755,Jnanabharathi,12,none,60 Feet Road,6.115725972469186,1514
17239,2888,2,1,1.0,0.0,1.5,1.5,12.9962531,77.5799631,Sheshadripuram,3,none,Unnamed area,6.115725972469186,1515
17255,2877,2,1,1.0,0.0,1.5,1.5,12.9474033,77.64942884999999,HAL Old Airport,3,none,Belur Road,6.115725972469186,1517
17247,2861,6,4,1.1666666666666667,0.0,1.0,1.3499999999999999,12.876449116666668,77.61350406666666,Hulimavu,5,none,3rd Cross Road,6.097251448637617,1519
17248,2884,4,4,1.0,0.0,1.375,1.35,12.98083065,77.61605435,Halasur,8,none,Gangadhara Chetty Road,6.046374459703376,1520
17277,2885,7,4,1.0,0.0,1.3571428571428572,1.2,12.984627457142858,77.74966401428571,Mahadevapura,11,none,Whitefield Road,6.000406581694595,1521
17231,2886,1,1,2.0,0.0,1.0,1.2,12.987032,77.5396123,Magadi Road,7,none,BTP208 - Havanur Circle,6.0,1524
17232,2866,1,1,2.0,0.0,1.0,1.2,12.9009745,77.5441708,K.S. Layout,6,none,Subramanyapura Main Road,6.0,1525
17223,2905,1,1,2.0,0.0,1.0,1.2,13.0727017,77.503565,Chikkabanavara,4,none,Hesaraghatta Main Road,6.0,1523
17220,2871,1,1,2.0,0.0,1.0,1.2,12.9234196,77.4931833,Kengeri,10,none,4th Main Road,6.0,1522
17236,2867,1,1,2.0,0.0,1.0,1.2,12.9043832,77.5650205,K.S. Layout,14,none,1st Main Road,6.0,1526
17256,2892,8,7,1.0,0.0,1.1875,1.2,13.01816405,77.6539953875,Banaswadi,5,none,100 Feet Road,5.876298092928526,1527
17232,2889,1,1,1.5,0.0,1.0,1.5,13.0029167,77.5465333,Rajajinagar,3,none,"BTP026 - 1st Block Junction, Rajajinagar",5.5,1531
17229,2867,1,1,1.5,0.0,1.0,1.5,12.9037123,77.5325077,K.S. Layout,7,none,2nd Cross Road,5.5,1529
17229,2889,1,1,1.5,0.0,1.5,1.2,13.0024119,77.5312298,Rajajinagar,11,none,7th Cross Road,5.5,1530
17239,2892,1,1,1.5,0.0,1.5,1.2,13.0143535,77.5760828,Sadashivanagar,7,none,9th Cross Road,5.5,1535
17237,2871,1,1,1.5,0.0,1.0,1.5,12.922205,77.5701383,Banashankari,16,none,"BTP113 - 27th Cross, Pai Vista, KR Road",5.5,1534
17233,2903,1,1,1.5,0.0,1.5,1.2,13.0664254,77.5524418,Yelahanka,10,none,1st Cross Road,5.5,1533
17246,2866,1,1,1.5,0.0,1.5,1.2,12.9005562,77.6076074,Mico Layout,7,none,14th Cross Road,5.5,1536
17267,2888,1,1,1.5,0.0,1.5,1.2,12.998495,77.7017267,Mahadevapura,9,none,4th Cross Road,5.5,1537
17223,2883,1,1,1.5,0.0,1.5,1.2,12.9736221,77.5067626,Jnanabharathi,2,none,2nd Cross Road,5.5,1528
17232,2895,1,1,1.5,0.0,1.5,1.2,13.0276584,77.544384,Yeshwanthpura,6,none,2nd Cross Road,5.5,1532
17276,2875,2,2,1.5,0.0,1.0,1.35,12.9381169,77.7458953,Whitefield,10,none,26th Cross Road,5.49905930580252,1538
17245,2879,4,4,1.0,0.0,1.5,1.2,12.958131725,77.60606369999999,Ashok Nagar,9,none,Hosur Road,5.421374459703373,1539
17264,2932,4,3,1.0,0.0,1.5,1.2,13.196431024999999,77.6907282,Devanahalli Airport,4,none,Airport City Avenue,5.288041126370041,1540
17243,2875,4,3,1.0,0.0,1.375,1.275,12.939232624999999,77.5975425,Wilson Garden,3,none,BTP126 - Dairy Circle,5.28804112637004,1541
17271,2883,4,1,1.0,0.0,1.5,1.2,12.97670565,77.7206748,Whitefield,10,none,Industrial Park Road,5.021374459703374,1542
17245,2875,3,3,1.3333333333333333,0.0,1.1666666666666667,1.2,12.938645766666667,77.60399776666667,Adugodi,7,none,BTP126 - Dairy Circle,5.007346147990154,1543
17230,2894,1,1,1.0,0.0,1.5,1.5,13.0246496,77.5350279,Yeshwanthpura,11,none,Goraguntepalya,5.0,1548
17258,2885,1,1,1.0,0.0,1.5,1.5,12.9869504,77.6637611,Banaswadi,11,none,Unnamed area,5.0,1561
17254,2886,1,1,1.0,0.0,1.5,1.5,12.9872316,77.6445893,Banaswadi,10,none,Old Madras Road,5.0,1557
17215,2866,1,1,1.0,0.0,1.5,1.5,12.9014644,77.4675259,Kengeri,1,none,Mysore Road,5.0,1544
17248,2860,1,1,1.0,0.0,1.5,1.5,12.8744178,77.618489,Hulimavu,13,none,DLF Westend Avenue,5.0,1555
17222,2863,1,1,1.0,0.0,1.5,1.5,12.8838377,77.5019219,Thalagattapura,6,none,Vajarahalli Road,5.0,1545
17251,2865,1,1,1.0,0.0,1.5,1.5,12.8928909,77.6332198,Hulimavu,11,none,Unnamed area,5.0,1556
17271,2878,1,1,1.0,0.0,1.5,1.5,12.9554912,77.7209096,Whitefield,10,none,Unnamed area,5.0,1565
17272,2927,1,1,1.0,0.0,1.5,1.5,13.174255,77.7282783,Chikkajala,7,none,Unnamed Road,5.0,1566
17246,2898,1,1,1.0,0.0,1.5,1.5,13.0422101,77.6110284,Hebbala,10,none,MBT Road,5.0,1554
17243,2904,1,1,1.0,0.0,1.5,1.5,13.0698207,77.5943573,Hebbala,11,none,Bellary Road,5.0,1552
17243,2907,1,1,1.0,0.0,1.5,1.5,13.0818626,77.5935348,Hebbala,3,none,Bellary Road,5.0,1553
17270,2882,1,1,1.0,0.0,1.5,1.5,12.9706196,77.716528,HAL Old Airport,7,none,Unnamed Road,5.0,1564
17232,2871,1,1,1.0,0.0,1.5,1.5,12.9202312,77.5471374,Banashankari,5,none,Sri Sathyanarayana Swamy Temple Road,5.0,1549
17226,2888,1,1,1.0,0.0,1.5,1.5,12.9973578,77.5211732,Kamakshipalya,10,none,Pipeline Road,5.0,1546
17268,2942,1,1,1.0,0.0,2.0,1.2,13.2424368,77.7068652,Devanahalli Airport,5,none,Gouripalaya Road,5.0,1563
17254,2925,1,1,1.0,0.0,1.5,1.5,13.1628009,77.6448425,Chikkajala,8,none,Ananda Rising Clouds Road,5.0,1558
17227,2893,1,1,1.0,0.0,1.5,1.5,13.0224075,77.5238951,Rajajinagar,9,none,100 Feet Road,5.0,1547
17258,2870,1,1,1.0,0.0,1.5,1.5,12.9187651,77.6653943,Bellandur,1,none,Unnamed area,5.0,1560
17237,2905,1,1,1.0,0.0,1.5,1.5,13.0734484,77.5667883,Kodigehalli,13,none,Kodigehalli Road,5.0,1550
17239,2900,1,1,1.0,0.0,1.5,1.5,13.0538561,77.5755444,Kodigehalli,11,none,Gundappa Road,5.0,1551
17258,2852,1,1,1.0,0.0,1.5,1.5,12.8369009,77.6628802,Electronic City,11,none,Unnamed area,5.0,1559
17263,2933,1,1,1.0,0.0,1.5,1.5,13.1996403,77.6848189,Devanahalli Airport,4,none,Cargo Road,5.0,1562
17269,2932,2,2,1.0,0.0,1.5,1.35,13.19713085,77.71248725000001,Devanahalli Airport,2,none,Terminal 1 Arrivals Road,4.99905930580252,1567
17228,2882,6,3,1.0,0.0,1.0833333333333333,1.3,12.971952100000001,77.52740035,Vijayanagara,1,none,VKRV Rao Road,4.963918115304284,1568
17274,2884,3,1,1.0,0.0,1.5999999999999999,1.2,12.979561466666667,77.73372499999999,Whitefield,15,none,Pattandur Agrahara Road,4.907346147990154,1569
17263,2875,3,3,1.0,0.0,1.5,1.2,12.941106300000001,77.6857919,HAL Old Airport,7,none,Yemalur Road,4.674012814656821,1571
17263,2871,3,3,1.0,0.0,1.3333333333333333,1.3,12.920867033333332,77.68531030000001,HAL Old Airport,3,none,Bellandur Doddakannelli Road,4.674012814656821,1570
17264,2933,3,3,1.0,0.0,1.5,1.2,13.199605133333334,77.68930833333333,Devanahalli Airport,3,none,Airport City Avenue,4.674012814656821,1572
17251,2880,4,1,1.0,0.0,1.375,1.2,12.9614964,77.6336917,Ashok Nagar,10,none,"BTP145 - Sri Hatti Maramma Circle, Domluru",4.396374459703374,1573
17259,2891,2,1,1.5,0.0,1.0,1.2,13.01207985,77.6671638,Banaswadi,4,none,5th Main Road,4.115725972469185,1575
17255,2891,2,1,1.5,0.0,1.0,1.2,13.010264,77.6483628,Banaswadi,4,none,4th Cross Road,4.115725972469185,1574
17269,2878,5,3,1.0,0.0,1.1,1.2,12.95532024,77.71473175999999,HAL Old Airport,5,none,Sai Baba Temple Road,3.789738787126006,1576
17235,2876,2,2,1.0,0.0,1.25,1.35,12.9426857,77.55805405,Basavanagudi,3,none,Sri DV Gundappa Road,3.7490593058025197,1577
17269,2942,2,2,1.0,0.0,1.25,1.35,13.24275485,77.7130474,Devanahalli Airport,9,none,Bommanahalli Road,3.7490593058025197,1578
17265,2932,2,2,1.0,0.0,1.5,1.2,13.1965711,77.6938159,Devanahalli Airport,4,none,Airport City Avenue,3.7490593058025192,1579
17261,2932,2,1,1.0,0.0,1.5,1.2,13.1973446,77.6784866,Devanahalli Airport,2,none,Kempegowda International Airport Road,3.615725972469186,1581
17237,2859,2,1,1.0,0.0,1.0,1.5,12.868228,77.5697017,Thalagattapura,13,none,60 Feet Road,3.615725972469186,1580
17246,2865,1,1,1.5,0.0,1.0,1.2,12.8940914,77.6096705,Mico Layout,3,none,11th Cross Road,3.0,1582
17267,2890,1,1,1.5,0.0,1.0,1.2,13.0060611,77.7021478,K.R. Pura,2,none,1st Cross Road,3.0,1583
17224,2887,1,1,1.0,0.0,1.0,1.5,12.9927548,77.5080938,Kamakshipalya,4,none,Pipeline Road,2.5,1584
17268,2925,1,1,1.0,0.0,1.5,1.2,13.166005,77.7086083,Chikkajala,7,none,Road Number 1,2.5,1596
17260,2897,1,1,1.0,0.0,1.0,1.5,13.0374375,77.6706057,Hennuru,5,none,Old Mission Road,2.5,1591
17260,2932,1,1,1.0,0.0,1.5,1.2,13.19835,77.6705883,Devanahalli Airport,6,none,Kempegowda International Airport Road,2.5,1592
17237,2856,1,1,1.0,0.0,1.0,1.5,12.8559873,77.5686612,Thalagattapura,11,none,80 Feet Road,2.5,1586
17263,2876,1,1,1.0,0.0,1.5,1.2,12.9421762,77.6836982,HAL Old Airport,9,none,Yemalur Road,2.5,1593
17230,2863,1,1,1.0,0.0,1.5,1.2,12.8865023,77.5380934,Thalagattapura,12,none,80 Feet Road,2.5,1585
17265,2931,1,1,1.0,0.0,1.5,1.2,13.1939478,77.6960205,Devanahalli Airport,5,none,Airport City Avenue,2.5,1594
17265,2933,1,1,1.0,0.0,1.5,1.2,13.1985492,77.6960205,Devanahalli Airport,5,none,Kempegowda International Airport Road,2.5,1595
17257,2853,1,1,1.0,0.0,1.5,1.2,12.8390489,77.6571115,Electronic City,12,none,Neeladri Road,2.5,1590
17270,2932,1,1,1.0,0.0,1.5,1.2,13.1975265,77.71528,Devanahalli Airport,13,none,Kempegowda International Airport Road,2.5,1597
